0.026562215720607990077	0.0052186595211289477786	0.008095298815060558012	5.3563626781278864824e-05
0.0080039976774284350702	0.02397433403194093246	0.0010648607763288271168	2.7732723034246933771e-05
0.0040494258703363209678	0.0036012793306718204195	0.0089946826385387881886	1.6264382847713043992e-05
0.067719267720461190363	0.0011427606971788212276	0.020873068734917794853	7.3547672137400349045e-05
0.06417053123294631789	0.010753785683389369479	0.0010457796964795716514	5.3400443050531751655e-05
0.034085270502645904911	0.046620941990876345329	0.0037384263276056522302	0.00012384731937911683058
0.037525922891845225893	0.0060520643180885028145	0.049137511805036664103	0.00017525566156461342272
0.026042630904540620129	0.022659748029421819537	0.020270326009745862073	0.00018113481557089961037
0.0059038566817564142042	0.073643077522847127936	0.0067982231816827972185	9.7404038998396476356e-05
0.0025607017550120861338	0.030025095476643049591	0.021989527372971339608	7.2603650939149556344e-05
0.0078784431764211404481	0.0058568583463730408689	0.042265477733927532544	8.0577033587155678191e-05
0.12786410921963098364	0.0066316062137461266601	0.0062933432218537834618	0.00012674905393876757147
0.14912235943456872422	0.032939768689062773332	0.0077214043942582131705	0.00036318680249450112363
0.075074586835904177917	0.024479031410752302017	0.018345046567805067123	0.00035873667294600611842
0.12134285949769889335	0.005633023010610853365	0.037691847993037118358	0.0002375969028796937727
0.085563634029639026868	0.055559642334651236639	0.002669934350979252715	0.00018474149608930839819
0.077097588575303091507	0.020025409987881645502	0.059287271489593118545	0.00047667894059260485342
0.055164536115810777761	0.065702703173158932826	0.028235028959510702351	0.00052683857864848347187
0.083141475708759127183	0.0026436075365606354071	0.08656681570994619046	0.00020296366527329073566
0.03342639931903260142	0.10493889246669470261	0.0079250883050192427737	0.00030890950309163530633
0.031794527290958010668	0.006439863102585929866	0.10805879919747980733	0.00026081141980988271911
0.018253562172994966528	0.059740308894393787109	0.02837451261682454387	0.00024055985722428929936
0.032614804637261018971	0.034277102211857937708	0.064261364389258071594	0.00046163105565757262504
0.0065492434180139391664	0.02856466167379756449	0.072595719985210416247	0.00019560200081868053378
0.0074635535755322168772	0.14618172100010909387	0.0016248619221960007835	7.0265617385782545064e-05
0.0054941868681556427223	0.11701240903246848402	0.026494553283112089875	0.0002003580174981497747
0.0051672867502996211453	0.070812336769098566114	0.054952758290645310757	0.00021115100936033577399
0.0059047668172606676551	0.0054657449970818283713	0.099586922650521381151	8.7841154224523737559e-05
0.13770599511846232099	0.034743422910384388902	0.040612532366322701138	0.00072328862348341636194
